SentenceID;Sentences ;Label 
103; nell’ elenco delle prove del laboratorio SYNLAB AMBIENTE SRL, di cui all’ Allegato B che costituisce parte integrante del presente atto;0
104; nelle schede relative, parte integrante del presente atto ( Allegato B );0
105; Preso atto che in questo contesto il livello « Prevenzione collettiva e sanità pubblica », che annovera le aree di intervento D « Salute animale e igiene urbana veterinaria » ed E « Sicurezza alimentare - Tutela della salute dei consumatori », comprende le attività inerenti all’ applicazione delle norme sanitarie volte ad affrontare il problema della resistenza agli antimicrobici;1
106; Preso atto del parere positivo pervenuto dal Gruppo di verifica regionale in data 20 settembre 2018, relativamente alle azioni correttive adottate dal Laboratorio Synlab Ambiente Srl di Merone ( CO ), con n. di iscrizione 030013303001;1
107; Preso atto della comunicazione, pervenuta tramite posta certificata in data 1 ottobre 2018 prot. n. G1.2018.0030345, del laboratorio BETALAB di Lossi Annamaria e C. s.n.c. di Villa Carcina ( BS ), con n. di iscrizione 030017302010, relativamente al cambio di ragione sociale in BETALAB di LOSSI ANNA MARIA & C SRL e della comunicazione in merito all’ aggiornamento delle prove per le quali il laboratorio è iscritto nel registro regionale;0
108; Preso atto della comunicazione, pervenuta tramite posta certificata in data 17 settembre 2018 prot. n. G1.2018.0028266, dell’ Amministratore Unico del laboratorio THUSIALAB SRL di Somma Lombardo ( VA ), con n. di iscrizione 030012314012, relativa alla cessazione dell’ attività del laboratorio di prova;0
109; Preso atto delle comunicazioni, pervenute tramite posta certificata, in merito all’ aggiornamento delle prove per le quali il laboratorio è iscritto nel registro regionale da parte di −− SAL – Società Acqua Lodigiana srl di Lodi, con n. di iscrizione 030098306002, pervenuto in data 12 marzo 2018, prot. n. G1.2018.0009473;0
110; Preso atto delle comunicazioni, pervenute tramite posta certificata, in merito all’ aggiornamento delle prove per le quali il laboratorio è iscritto nel registro regionale da parte di −− SALUMIFICIO FRATELLI BERETTA s.p.a. di Medolago ( BG ), con n. di iscrizione 030016301012, pervenuto in data 20 settembre 2018, prot. n. G1.2018.0029091;0
111; Ravvisata la necessità di pubblicare il presente atto sul Bollettino Ufficiale della Regione Lombardia e di inviarne una copia alla ATS competente;0
112; Richiamate le d.g.r.: • 14 dicembre 2001, n. 7435, « Attuazione dell’ art. 12, commi 3 e 4 della l.r. 11 luglio 1997, n. 31: Requisiti per l’ autorizzazione al funzionamento e per l’ accreditamento delle Residenze Sanitario Assistenziali per Anziani ( RSA ) »;0
113; Richiamate le dgr: −− d.g.r. 7 aprile 2003, n. 12620, « Definizione della nuova unità di offerta Residenza Sanitario Assistenziale per persone con disabilità ( RSD ). Attuazione dell’ art. 12, comma 2 della l.r. 11 luglio 1997, n. 31 »;0
114; Richiamate: −− la deliberazione n. XI/996 del 11 dicembre 2018 recante « Ulteriori determinazioni in ordine allo sviluppo della strategia regionale per il contrasto all’ antimicrobicoresistenza ( AMR ) nel settore veterinario ( di concerto con l’ assessore agricoltura, alimentazione e sistemi verdi Fabio Rolfi ) » con la quale sono state approvate le « Linee di indirizzo per il corretto uso degli antimicrobici in medicina veterinaria »;1
115; Richiamate: −− la l.r. n. 20/2008, nonché i provvedimenti organizzativi della XI legislatura;0
116; Richiamato quanto previsto dalle vigenti disposizioni regionali, secondo cui gli estremi del provvedimento di iscrizione dovranno essere riportati sui rapporti di prova riferiti ad analisi effettuate ai fini dell’ autocontrollo delle industrie alimentari;0
117; Rilevato che i summenzionati regolamenti demandano agli Stati membri dell’ U.E. il compito di organizzare il sistema dei controlli ufficiali nelle materie di competenza della sanità pubblica veterinaria;0
118; Rilevato che il legale rappresentante del soggetto gestore « Residenza Angelo Maj Fondazione Onlus », con sede legale in Darfo Boario Terme ( BS ), via Galileo Galilei n. 16, C.F.: 81001070176, ha presentato la richiesta per il riconoscimento di Ente Unico, con nota protocollata in data 22 ottobre 2020 - prot. regionale n. G1.2020.35355, per le seguenti unità di offerta: • RSA « Residenza Angelo Maj Fondazione Onlus », CUDES 000943, con sede operativa in Darfo Boario Terme ( BS ), via Galileo Galilei n. 16, • Rsa « Lucia Lorenzetti », CUDES 000941, con sede operativa in Artogne ( Bs ), via Tenente Franzoni n. 11, • CDI « Residenza Angelo Maj Fondazione Onlus », CUDES 000945, con sede operativa in Darfo Boario Terme ( BS ), via Galileo Galilei n. 16, • ADI « Angelo Maj », CUDES 004581, con sede operativa in Darfo Boario Terme ( Bs ), via Galileo Galilei n. 16;0
119; Rilevato che l’ ente « Fondazione Istituto Ospedaliero di Sospiro Onlus », con sede legale in Sospiro ( Cr ), piazza Libertà n. 2, C.F. 80004030195, è stato riconosciuto, con decreto regionale n. 1979 del 24 dicembre 2017, Ente Unico gestore delle seguenti unità di offerta: −− RSD A, CUDES 001889, con sede in Sospiro ( Cr ), piazza Libertà n. 2, −− RSD B, CUDES 001933, con sede in Sospiro ( Cr ), piazza Libertà n. 2, −− RSD Leonardo Arvedi, CUDES 009022, con sede in Brescia, via Mantova n. 89/91, −− RSD Marie Curie, CUDES 009023, con sede in Bedizzole ( Bs ), via Sonvigo n.22, −− RSA A, CUDES 001888, con sede in Sospiro ( Cr ), piazza Libertà n. 2, −− CDI Alzheimer, CUDES 001854, con sede in Sospiro ( Cr ), piazza Libertà n. 2, −− Cure Intermedie, CUDES 030289, con sede in Sospiro ( Cr ), piazza Libertà n. 2, −− Riabilitazione, CUDES 030289, che comprende: • Ciclo Diurno Continuo, con sede in Spinadesco ( Cr ), via Roma n. 36, • Prestazioni Ambulatoriali Età Evolutiva, con sede in Spinadesco ( Cr ), via Roma n. 36, • Ciclo Diurno Continuo, con sede in Sospiro ( Cr ), piazza Libertà n. 2, • Prestazioni Ambulatoriali, con sede in Sospiro ( Cr ), piazza Libertà n. 2;0
120; Rilevato inoltre che il legale rappresentante dell’ Ente in oggetto ha presentato il 13 settembre 2019, prot. regionale n. G1.2019.30431, la richiesta di modifica per il riconoscimento di Ente Unico di una pluralità di unità di offerta sociosanitarie accreditate;0
121; Ritenuto conseguentemente, di inserire le suddette Università e i suddetti IRCCS nel vigente Albo Regionale come da Allegato A al presente provvedimento;0
122; Ritenuto di accogliere la richiesta di riconoscimento di Ente Unico per le unità di offerta sociosanitarie di cui sopra, avendo verificato in fase istruttoria la conformità rispetto alla DGR n. 2569/2014, come modificata con d.g.r. n. 4702/2015, la completezza dell’ attestazione del possesso dei requisiti prodotta dalla ATS competente e di iscrivere il riconoscimento nell’ apposito registro regionale delle unità di offerta sociosanitarie accreditate;0
123; Ritenuto di pubblicare il presente atto sul BURL e sul Portale di Regione Lombardia;0
124; Ritenuto opportuno, ai fini della pubblicazione dell’ avviso, richiamare nell’ Allegato B, parte integrante al presente atto, le indicazioni puntuali, cui saranno assoggettate, per un primo vaglio, le domande pervenute da parte dei Comuni interessati;0
125; Ritenuto pertanto di approvare l’ allegato documento recante « Protocollo operativo per l’ attuazione della strategia regionale di contrasto all’ antimicrobicoresistenza ( AMR ) », parte integrante e sostanziale del presente atto;1
126; Ritenuto pertanto di provvedere all’ aggiornamento del registro della Regione Lombardia dei laboratori che effettuano analisi nell’ ambito delle procedure di autocontrollo delle industrie alimentari;0
127; Ritenuto pertanto di provvedere all’ aggiornamento del registro della Regione Lombardia dei laboratori che effettuano analisi nell’ ambito delle procedure di autocontrollo delle industrie alimentari;0
128; Valutato dunque di recepire le determinazioni della Commissione accogliendo le candidature delle seguenti Università e IRCCS: IRCCS ISTITUTO AUXOLOGICO ITALIANO UNIVERSITÀ DELL’ INSUBRIA DI VARESE FONDAZIONE IRCSS ISTITUTO NAZIONALE DEI TUMORI UNIVERSITÀ VITA E SALUTE SAN RAFFAELE;0
129; Verificato che la documentazione fornita dai laboratori di cui sopra è conforme a quanto stabilito dalle vigenti disposizioni regionali;0
130; Vista la delibera n. 825 del 19 novembre 2020, adottata dalla ATS della Montagna, pervenuta in data 23 novembre 2020, prot. regionale n. G1.2020.40078 del 24 novembre 2020, di attestazione del possesso dei requisiti di Ente Unico di una pluralità di unità di offerta sociosanitarie accreditate;0
131; Vista la deliberazione del Consiglio regionale n. 64 del 10 luglio 2018 « Programma Regionale di Sviluppo della XI legislatura » che contempla la prevenzione dell’ antimicrobicoresistenza tra le misure di sanità pubblica veterinaria;0
132; Vista la l.r. 20/2008 nonché i provvedimenti organizzativi della X Legislatura ed in particolare la d.g.r. n. X/4235 del 27 ottobre 2015 « XIV Provvedimento Organizzativo 2015 » con la quale sono state istituite la Direzione Generale Welfare e la UO Prevenzione e la d.g.r. n. X/5112 del 29 aprile 2016 « IV Provvedimento organizzativo » che nomina il Direttore Generale della DG Welfare;0
133; Vista la l.r. 20/2008 nonché i provvedimenti organizzativi della XI legislatura;0
134; Vista la legge regionale 20/2008 e successive modificazioni e integrazioni, nonché i provvedimenti organizzativi della XI Legislatura »;0
135; Viste: −− la legge regionale 30 Dicembre 2009, n. 33 « Testo unico delle leggi regionali in materia di sanità » e s.m.i.;0
136; Visti la l.r. 20/2008, nonché i provvedimenti organizzativi della XI legislatura;0
137; Visto il d.p.c.m. 12 gennaio 2017 che definisce le attività, i servizi e le prestazioni garantite ai cittadini con le risorse del Servizio sanitario nazionale;0
138; Visto il decreto dirigenziale n. 10403 del 30 agosto 2017 « Candidature presentate da Università e IRCCS ai sensi della d.g.r. 4893/2016: recepimento delle determinazioni dei competenti uffici della D.G. welfare, ai fini dell’ inserimento nell’ apposito albo regionale, con validità quinquennale » che ha approvato l’ albo vigente;0
139; Visto il decreto dirigenziale n. 14352 del 08 ottobre 2019 « Istituzione della Commissione per l’ istruttoria delle richieste di collaborazione con Regione Lombardia da parte di enti esterni pervenute ai sensi della d.g.r. n. 491 del 2 agosto 2018 »;0
140; Visto il documento « Protocollo operativo per l’ attuazione della strategia regionale di contrasto all’ antimicrobicoresistenza ( AMR ) », in allegato al presente atto;1
141; Visto il provvedimento adottato dalla ATS Val Padana, n. 467 del 23 ottobre 2019, pervenuto in Regione il 27 gennaio 2020, con protocollo regionale n. G1.2020.3167 del 27 gennaio 2020, di modifica per il riconoscimento di Ente Unico dell’ ente « Fondazione Istituto Ospedaliero di Sospiro Onlus » per le seguenti unità di offerta: −− RSD A, CUDES 001889, con sede in Sospiro ( Cr ), piazza Libertà n. 2, −− RSD B, CUDES 001933, con sede in Sospiro ( Cr ), piazza Libertà n. 2, −− RSD Leonardo Arvedi, CUDES 009022, con sede in Brescia, via Mantova n. 89/91, −− RSD Marie Curie, CUDES 009023, con sede in Bedizzole ( Bs ), via Sonvigo n.22, −− RSA A, CUDES 001888, con sede in Sospiro ( Cr ), piazza Libertà n. 2, −− CDI Alzheimer, CUDES 001854, con sede in Sospiro ( Cr ), piazza Libertà n. 2, −− Cure Intermedie, CUDES 030289, con sede in Sospiro ( Cr ), piazza Libertà n. 2, −− Riabilitazione, CUDES 030289, che comprende: • Ciclo Diurno Continuo, con sede in Spinadesco ( Cr ), via Roma n. 36, • Prestazioni Ambulatoriali Età Evolutiva, con sede in Spinadesco ( Cr ), via Roma n. 36, • Ciclo Diurno Continuo, con sede in Sospiro ( Cr ), piazza Libertà n. 2, • Prestazioni Ambulatoriali, con sede in Sospiro ( Cr ), piazza Libertà n. 2;0
142; Visto il PSR 2014 - 2020 della Regione Lombardia, approvato ai sensi dell’ art. 4 del Reg. ( UE ) n. 1305/2013, che ha declinato gli obiettivi strategici della politica agricola regionale. In tale contesto sono state definite le misure finalizzate a valorizzare le produzioni agroalimentari attraverso la promozione della qualità intrinseca delle eccellenze agroalimentari lombarde;1
143;« ( … ) sarà favorita l’ attivazione di modelli organizzativi che, nelle situazioni a basso rischio ostetrico, pur rispondendo a criteri di qualità e sicurezza, garantiscano una maggiore continuità dell’ assistenza in gravidanza, parto e puerperio e il rispetto della fisiologia dell’ evento.;0
144;« attestazione del possesso dei requisiti per il riconoscimento di ente unico gestore di unità d’ offerta sociosanitarie accreditate, ai sensi della d.g.r. n. 2569/2014, come modificata con d.g.r. n. 4702/2015 ente gestore:;0
145;« cooperativa con-tatto servizi scs onlus:;0
146;"« costituzione del nucleo di valutazione per i progetti 2019 delle iniziative triennali dello spettacolo dal vivo e promozione annuale 2019 », come integrato dal d.d.g. n. 9235 del 25 giugno 2019;";0
147;« documentazione a corredo delle istanze di acquisizione di grandi apparecchiature sanitarie soggette al flusso d.m. 22 aprile 2014 », laddove si stabilisce che:;0
148;"« introduzione dell’ obbligo di registrazione e riconoscimento per le imprese del settore alimentare » ai sensi del reg. ( ce ) n. 853/2004, recante la modulistica per la presentazione delle domande;";0
149;« la rete per l’ assistenza materno - infantile » che, tra l’ altro, prevede:;0
150;« piano regionale di controllo dell’ influenza aviaria »;0
151;« testo unico delle leggi regionali in materia di sanità »;0
152;"000623, 000538, 000164, 000777, 002735, 030336;";0
153;01164310359, delle seguenti unità di offerta:;0
154;07056830586, ente unico gestore delle seguenti unità di offerta sociosanitarie:;0
155;07056830586, ha presentato la richiesta per il riconoscimento di ente unico, con nota protocollata in data 15 ottobre 2019 - prot. regionale n. g1.2019.34427, per le seguenti unità di offerta:;0
